,Befolkning,Total Omsättning,Omsättning per Invånare,Antal Bankomater,Befolknigstäthet,Genomsnittlig Ålder,Antal Transaktioner,Antal Transaktioner Per Bankomat,Genomsnittlig Transaktionsstorlek,Antal Invånare Per Bankomat,Utrikesfödda,Andel utrikesfödda
Vänersborg,37428,69358122,914.5563174134339,11,61.5,45,32387,2944.2727272727275,2141.5420384722265,3402.5454545454545,6175,0.16498343486160094
Vänersborg,36927,69358122,914.5563174134339,11,60.9,45,32387,2944.2727272727275,2141.5420384722265,3357.0,5722,0.15495436943158122
Vänersborg,36733,69358122,914.5563174134339,11,60.9,45,32387,2944.2727272727275,2141.5420384722265,3339.3636363636365,5722,0.15577273840960446
Vänersborg,36840,69358122,914.5563174134339,11,60.9,45,32387,2944.2727272727275,2141.5420384722265,3349.090909090909,5722,0.15532030401737243
Vänersborg,37508,69358122,914.5563174134339,11,61.6,45,32387,2944.2727272727275,2141.5420384722265,3409.818181818182,6167,0.16441825743841315
Vänersborg,36533,69358122,914.5563174134339,11,60.6,45,32387,2944.2727272727275,2141.5420384722265,3321.181818181818,5534,0.15147948430186406
Vänersborg,35553,69358122,914.5563174134339,11,59.0,45,32387,2944.2727272727275,2141.5420384722265,3232.090909090909,4408,0.12398391134362782
Vänersborg,35572,69358122,914.5563174134339,11,59.0,45,32387,2944.2727272727275,2141.5420384722265,3233.818181818182,4408,0.12391768806926796
Vänersborg,37343,69358122,914.5563174134339,11,61.5,45,32387,2944.2727272727275,2141.5420384722265,3394.818181818182,6175,0.16535896955252657
Vänersborg,35921,69358122,914.5563174134339,11,59.7,45,32387,2944.2727272727275,2141.5420384722265,3265.5454545454545,4919,0.13693939478299602
Vänersborg,37656,69358122,914.5563174134339,11,61.5,45,32387,2944.2727272727275,2141.5420384722265,3423.2727272727275,6132,0.162842574888464
Vänersborg,35602,69358122,914.5563174134339,11,59.0,45,32387,2944.2727272727275,2141.5420384722265,3236.5454545454545,4408,0.12381326891747654
Skövde,49997,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2777.6111111111113,6891,0.13782826969618178
Skövde,51555,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2864.1666666666665,8048,0.15610513044321597
Skövde,54133,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3007.3888888888887,9430,0.17420058005283284
Skövde,52249,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2902.722222222222,8429,0.1613236616968746
Skövde,53371,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2965.0555555555557,8981,0.16827490584774504
Skövde,53366,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2964.777777777778,8981,0.1682906719634224
Skövde,53357,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2964.277777777778,8981,0.1683190584178271
Skövde,53595,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2977.5,9194,0.17154585315794385
Skövde,52847,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2935.9444444444443,8761,0.16578046057486706
Skövde,53695,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2983.0555555555557,9194,0.17122637117050005
Skövde,53508,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2972.6666666666665,8981,0.16784406070120356
Skövde,51512,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2861.777777777778,8048,0.15623544028575867
Skövde,50448,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2802.6666666666665,7189,0.14250317158261971
Skövde,52801,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2933.3888888888887,8761,0.16592488778621617
Skövde,53453,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2969.6111111111113,9194,0.1720015714740052
Skövde,49991,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2777.277777777778,6891,0.1378448120661719
Skövde,50591,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2810.6111111111113,7189,0.14210037358423436
Skövde,50019,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2778.8333333333335,6891,0.1377676482936484
Skövde,53423,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2967.9444444444443,8981,0.1681111131909477
Skövde,53589,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2977.1666666666665,9194,0.17156505999365543
Skövde,50815,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2823.0555555555557,7605,0.14966053330709436
Skövde,53524,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2973.5555555555557,8981,0.16779388685449517
Skövde,53656,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2980.8888888888887,9194,0.17135082749366334
Skövde,50691,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2816.1666666666665,7605,0.15002663194649937
Skövde,53500,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2972.222222222222,8981,0.16786915887850468
Skövde,50211,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2789.5,6891,0.13724084363983988
Skövde,50464,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2803.5555555555557,7189,0.14245798985415345
Skövde,50224,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2790.222222222222,6891,0.13720532016565784
Skövde,53513,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2972.9444444444443,9194,0.17180871937660008
Skövde,51476,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2859.777777777778,8048,0.15634470432823064
Skövde,50025,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2779.1666666666665,6891,0.13775112443778112
Skövde,53364,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2964.6666666666665,8981,0.16829697923693876
Skövde,52317,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2906.5,8429,0.16111397824798823
Skövde,53478,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2971.0,8981,0.16793821758480124
Skövde,50245,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2791.3888888888887,6891,0.1371479749228779
Skövde,51508,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2861.5555555555557,8048,0.15624757319251378
Skövde,51475,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2859.722222222222,8048,0.15634774162214668
Skövde,52810,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2933.8888888888887,8761,0.1658966104904374
Skövde,50480,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2804.4444444444443,7189,0.14241283676703645
Skövde,50694,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2816.3333333333335,7605,0.15001775358030536
Skövde,53494,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2971.8888888888887,8981,0.1678879874378435
Skövde,52867,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2937.0555555555557,8761,0.165717744528723
Skövde,52270,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2903.8888888888887,8429,0.16125884828773676
Skövde,52680,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2926.6666666666665,8761,0.16630599848139713
Skövde,50899,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2827.722222222222,7605,0.14941354447042182
Skövde,51501,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2861.1666666666665,8048,0.15626881031436282
Skövde,53776,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2987.5555555555557,9194,0.17096846176733116
Skövde,53356,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2964.222222222222,8981,0.16832221305944972
Skövde,50541,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2807.8333333333335,7189,0.1422409528897331
Skövde,53708,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2983.777777777778,9194,0.17118492589558354
Skövde,54166,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3009.222222222222,9430,0.17409445039323562
Skövde,50438,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2802.1111111111113,7189,0.14253142471945754
Skövde,50464,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2803.5555555555557,7189,0.14245798985415345
Skövde,51577,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2865.3888888888887,8048,0.1560385443123873
Skövde,52255,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2903.0555555555557,8429,0.16130513826428092
Skövde,52870,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2937.222222222222,8761,0.16570834121429923
Skövde,50869,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2826.0555555555557,7605,0.14950166112956811
Skövde,52320,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2906.6666666666665,8429,0.16110474006116207
Skövde,50093,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2782.9444444444443,6891,0.13756413071686663
Skövde,52789,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2932.722222222222,8761,0.16596260584591488
Skövde,50579,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2809.9444444444443,7189,0.14213408726942012
Skövde,52286,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2904.777777777778,8429,0.16120950158742303
Skövde,50856,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2825.3333333333335,7605,0.1495398773006135
Skövde,51607,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2867.0555555555557,8048,0.15594783653380356
Skövde,54120,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3006.6666666666665,9430,0.17424242424242425
Skövde,54045,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3002.5,9430,0.17448422610787306
Skövde,49989,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2777.1666666666665,6891,0.13785032707195582
Skövde,52282,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2904.5555555555557,8429,0.16122183543093224
Skövde,53873,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2992.9444444444443,9194,0.17066062777272475
Skövde,50719,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2817.722222222222,7605,0.14994380804037935
Skövde,54063,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3003.5,9430,0.17442613247507538
Skövde,50870,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2826.1111111111113,7605,0.1494987222331433
Skövde,50578,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2809.8888888888887,7189,0.14213689746530112
Skövde,52817,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2934.277777777778,8761,0.1658746237007024
Skövde,51460,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2858.8888888888887,8048,0.15639331519626895
Skövde,52299,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2905.5,8429,0.16116942962580547
Skövde,54062,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3003.4444444444443,9430,0.17442935888424402
Skövde,53673,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2981.8333333333335,9194,0.17129655506493022
Skövde,50466,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2803.6666666666665,7189,0.14245234415249872
Skövde,50900,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2827.777777777778,7605,0.14941060903732808
Skövde,52810,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2933.8888888888887,8761,0.1658966104904374
Skövde,52767,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2931.5,8761,0.16603180017814165
Skövde,51515,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2861.9444444444443,8048,0.1562263418421819
Skövde,50159,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2786.6111111111113,6891,0.13738312167307962
Skövde,54047,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3002.6111111111113,9430,0.17447776934890002
Skövde,53650,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2980.5555555555557,9194,0.1713699906803355
Skövde,54134,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3007.4444444444443,9430,0.17419736210145195
Skövde,50824,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2823.5555555555557,7605,0.14963403116637808
Skövde,51472,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2859.5555555555557,8048,0.15635685421199877
Skövde,53973,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,2998.5,9430,0.17471698812369146
Skövde,54029,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3001.6111111111113,9430,0.17453589738843955
Skövde,50923,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2829.0555555555557,7605,0.14934312589596058
Skövde,54067,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,3003.722222222222,9430,0.17441322803188636
Skövde,52770,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2931.6666666666665,8761,0.1660223611900701
Skövde,52268,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2903.777777777778,8429,0.1612650187495217
Skövde,52787,99827818,913.6052458176227,18,83.7,43,47797,2655.3888888888887,2088.579157687721,2932.6111111111113,8761,0.16596889385644192
Skövde,51488,99827818,913.6052458176227,18,81.6,43,47797,2655.3888888888887,2088.579157687721,2860.4444444444443,8048,0.15630826600372902
Skövde,53645,99827818,913.6052458176227,18,84.6,43,47797,2655.3888888888887,2088.579157687721,2980.277777777778,9194,0.17138596327709946
Skövde,50537,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2807.6111111111113,7189,0.14225221125116252
Skövde,49961,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2775.6111111111113,6891,0.1379275835151418
Skövde,53997,99827818,913.6052458176227,18,85.3,43,47797,2655.3888888888887,2088.579157687721,2999.8333333333335,9430,0.17463933181473046
Skövde,50784,99827818,913.6052458176227,18,80.4,43,47797,2655.3888888888887,2088.579157687721,2821.3333333333335,7605,0.14975189035916825
Skövde,52364,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2909.1111111111113,8429,0.1609693682682759
Skövde,53288,99827818,913.6052458176227,18,84.3,43,47797,2655.3888888888887,2088.579157687721,2960.4444444444443,8981,0.16853700645548716
Skövde,52274,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2904.1111111111113,8429,0.16124650878065577
Skövde,52309,99827818,913.6052458176227,18,82.7,43,47797,2655.3888888888887,2088.579157687721,2906.0555555555557,8429,0.1611386185933587
Skövde,50402,99827818,913.6052458176227,18,79.5,43,47797,2655.3888888888887,2088.579157687721,2800.1111111111113,7189,0.1426332288401254
Skövde,49979,99827818,913.6052458176227,18,78.9,43,47797,2655.3888888888887,2088.579157687721,2776.6111111111113,6891,0.1378779087216631
Mariestad,23053,43152046,909.6514608541676,6,40.3,47,19804,3300.6666666666665,2178.956069480913,3842.1666666666665,2699,0.11707803756560968
Mariestad,23106,43152046,909.6514608541676,6,40.5,47,19804,3300.6666666666665,2178.956069480913,3851.0,2778,0.12022851207478577
Mariestad,23614,43152046,909.6514608541676,6,41.1,47,19804,3300.6666666666665,2178.956069480913,3935.6666666666665,3060,0.12958414499872956
Mariestad,23467,43152046,909.6514608541676,6,41.0,47,19804,3300.6666666666665,2178.956069480913,3911.1666666666665,2955,0.12592150679677847
Mariestad,23481,43152046,909.6514608541676,6,41.1,47,19804,3300.6666666666665,2178.956069480913,3913.5,3060,0.1303181295515523
Mariestad,22798,43152046,909.6514608541676,6,39.7,47,19804,3300.6666666666665,2178.956069480913,3799.6666666666665,2400,0.10527239231511536
Mariestad,23209,43152046,909.6514608541676,6,40.7,47,19804,3300.6666666666665,2178.956069480913,3868.1666666666665,2869,0.12361583868326942
Mariestad,22957,43152046,909.6514608541676,6,40.2,47,19804,3300.6666666666665,2178.956069480913,3826.1666666666665,2609,0.11364725356100536
Mariestad,23053,43152046,909.6514608541676,6,40.3,47,19804,3300.6666666666665,2178.956069480913,3842.1666666666665,2699,0.11707803756560968
Mariestad,23192,43152046,909.6514608541676,6,40.7,47,19804,3300.6666666666665,2178.956069480913,3865.3333333333335,2869,0.12370645050017247
Mariestad,23210,43152046,909.6514608541676,6,40.7,47,19804,3300.6666666666665,2178.956069480913,3868.3333333333335,2869,0.12361051271003877
